user_name,user_post_url,user_content,user_timestamp,user_replying_to,user_image_alts,user_likes,user_replies,user_reposts,user_shares,brand_reply_url,brand_reply_content,brand_reply_timestamp,brand_replying_to,brand_reply_image_alts,brand_reply_likes,brand_reply_replies,brand_reply_reposts,brand_reply_shares
seijitsu2112,https://www.threads.com/@seijitsu2112/post/DT9O3O6kzQt,"SEVENTEEN
bibigo終於來台了，但沒有限制兌換 “愛收集”的一定兌換多份 🥲🥲🥲 1 / 2",2026年1月26日 星期一 上午10:14,,"Photo by 野貓兔兔 on January 25, 2026.",2454,15,87,2743,https://www.threads.com/@carrefourtaiwan/post/DT9suT5k0Il,圖片上方的10間量販門市限定喔💎,2026年1月26日 星期一 下午2:35,,,18,1,,1
lc_y____,https://www.threads.com/@lc_y____/post/DT9dM16ElVU,現在駕訓班也要考桂林家樂福停車場了嗎 好厲害….. 1 / 2,2026年1月26日 星期一 下午12:20,,,63000,859,601,8975,https://www.threads.com/@carrefourtaiwan/post/DT9qlyHE97o,牆壁都是你各位努力的痕跡,2026年1月26日 星期一 下午2:17,,,62000,147,181,1417
netflixtw,https://www.threads.com/@netflixtw/post/DT6wLvCD6AS,"赤手獨攀台北101：直播
見證歷史的一刻🧗 #艾力克斯霍諾德 #SkyscraperLive",2026年1月25日 星期日 上午11:08,,,31000,255,2328,2274,https://www.threads.com/@carrefourtaiwan/post/DT6xaeEk1vY,"🫣➡️🥳終於可以呼吸了
taipei101",2026年1月25日 星期日 上午11:18,,,17,,,
justforverlove,https://www.threads.com/@justforverlove/post/DT35hOPE_Ss,"Alex Honnold
到底是誰說9點你各位起不來的 都在騙欸 1 / 2",2026年1月24日 星期六 上午8:32,,"Photo by Neo Chang on January 23, 2026.",10000,82,51,1404,https://www.threads.com/@carrefourtaiwan/post/DT4IS_dE9CU,9點起的來👏🏻我們家週末9折要來逛吧,2026年1月24日 星期六 上午10:41,,,58,1,,2
mspirit1221,https://www.threads.com/@mspirit1221/post/DT2_w0SEcRa,"蝦皮免運
該輪到我來了 可以對我說那四個字嗎？",2026年1月24日 星期六 上午12:07,,"Photo by 林威廷 on January 23, 2026.",38,49,,,https://www.threads.com/@carrefourtaiwan/post/DT4EbFyk188,今天9折,2026年1月24日 星期六 上午10:07,,,9,1,,
forinlove0124,https://www.threads.com/@forinlove0124/post/DT3BYxFgW7W,今天1/24是我生日 可以對我說那四個字嗎🥹謝謝大家,2026年1月24日 星期六 上午12:21,,"Photo by 楊世勇 on January 23, 2026.",78,163,1,,https://www.threads.com/@carrefourtaiwan/post/DT4EVcFE_6l,今天9折,2026年1月24日 星期六 上午10:06,,,1,,,
123ww883,https://www.threads.com/@123ww883/post/DT3AVjIie-S,各位是時候跟我說那四個字了！ 1 / 2,2026年1月24日 星期六 上午12:12,,,139,320,1,,https://www.threads.com/@carrefourtaiwan/post/DT4ET06E8l1,今天9折,2026年1月24日 星期六 上午10:06,,,8,1,,
aurore_yeh,https://www.threads.com/@aurore_yeh/post/DT1yHlfkX9K,"台北101
吃尾牙吃到一半 遇到Alex Honnold",2026年1月23日 星期五 下午12:48,,"Photo by Aurora on January 22, 2026. | Photo by Aurora on January 22, 2026.",260000,982,6096,30000,https://www.threads.com/@carrefourtaiwan/post/DT2KdLXky-u,carrefourtaiwan 2026--23 我一定選A大 / 2 106 4 5 15 1 1,2026年1月23日 星期五 下午4:21,,"Photo by 家樂福 | Carrefour on January 23, 2026.",328,1,1,7
,https://www.threads.com/@carrefourtaiwan/post/DT2JVlZEydr,carrefourtaiwan 我一定選A大 1 / 2,2026年1月23日 星期五 下午4:11,,"Photo by 家樂福 | Carrefour on January 23, 2026.",106,4,5,15,https://www.threads.com/@carrefourtaiwan/post/DTz7EpbE5X2,"這是回覆已無法顯示的貼文
朋友你好！祝你中獎！ 🎤家樂褔會以你為榮～～～",2026年1月22日 星期四 下午7:28,,,1,,,
wan.chxxn._,https://www.threads.com/@wan.chxxn._/post/DTxMLHtiT1c,"家樂福
又一個被家樂福耽誤的設計天才",2026年1月21日 星期三 下午6:00,,"Photo by 萬全 on January 21, 2026.",3340,63,56,458,https://www.threads.com/@carrefourtaiwan/post/DTxfekgk3yv,新店店的同事真FaSHioN😎,2026年1月21日 星期三 下午8:49,,"Photo by 家樂福 | Carrefour on January 21, 2026. | Photo by 家樂福 | Carrefour on January 21, 2026.",1922,10,9,115
7ay._.kk,https://www.threads.com/@7ay._.kk/post/DThvFeZCXdp,大家好我是流量請盡情的來炒我,2026年1月15日 星期四 下午5:57,,,470,248,27,6,https://www.threads.com/@carrefourtaiwan/post/DTj8zYoE-bJ,請入鍋 翻譯,2026年1月16日 星期五 下午2:35,,"Photo by 家樂福 | Carrefour on January 15, 2026.",19,,,
obamacake.tw,https://www.threads.com/@obamacake.tw/post/DTftKL-jBzh,你手機裡最「台東」的照片是哪一張?,2026年1月14日 星期三 下午11:02,,,577,463,2,60,https://www.threads.com/@carrefourtaiwan/post/DThWn_kk0VM,東！帶我走,2026年1月15日 星期四 下午2:23,,"Photo by 家樂福 | Carrefour on January 14, 2026.",6,,,
